,author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
45,Eldar Mamedov,J.D. Vance Says a War With Iran Is Not in the U.S. Interest,"The vice-presidential candidate’s comments are the latest evidence of the gravity of the GOP foreign policy realignment.
The post J.D. Vance Says a War With Iran Is Not in the U.S. Interest appeared first on The American Conservative.",https://www.theamericanconservative.com/j-d-vance-says-a-war-with-iran-is-not-in-the-u-s-interest/,https://www.theamericanconservative.com/wp-content/uploads/2023/09/shutterstock_2269916667-scaled-e1695757671324.jpg,2024-11-02T04:01:00Z,"On October 26, J.D. Vance, the Republican vice-presidential candidate, marked a distance with Israel on the escalating situation in the Middle East. On the Tim Dillon Show, he acknowledged Israels ri… [+5617 chars]",the-american-conservative,The American Conservative
46,Ray Flook,"Twin Peaks: Did Joe Rogan Interview Trump, Vance From The Black Lodge?","Let me just start off by saying that I could never hate myself so much that I would watch a combined six hours of interview between Joe Rogan and ex-reality show host, multi-impeached ex-POTUS, and convicted felon Donald Trump and his VP ""little buddy,"" Sen. …",https://bleedingcool.com/tv/twin-peaks-did-joe-rogan-interview-trump-vance-from-the-black-lodge/,https://bleedingcool.com/wp-content/uploads/2024/10/MixCollage-31-Oct-2024-08-41-PM-529-2000x1125.jpg,2024-11-01T01:17:09Z,"Posted in: Opinion, streaming, TV, TV, YouTube | Tagged: donald trump, JD Vance, Joe Rogan, opinion, twin peaks
Was it just us, or did Donald Trump and JD Vance look like they were in the Black Lodg… [+5798 chars]",,Bleeding Cool News
47,"John Binder, John Binder",JD Vance Calls Out Kamala Harris for 'Mass Amnesty Bill' to Legalize Illegal Immigration,"Sen. JD Vance (R-OH) is calling out legislation promoted by Vice President Kamala Harris on the campaign trail that he says is a ""mass amnesty bill"" to effectively legalize illegal immigration to the United States.
The post JD Vance Calls Out Kamala Harris fo…",https://www.breitbart.com/politics/2024/10/31/jd-vance-calls-out-kamala-harris-for-mass-amnesty-bill-to-legalize-illegal-immigration/,https://media.breitbart.com/media/2024/10/GettyImages-2181619388-640x335.jpg,2024-10-31T23:04:17Z,Sen. JD Vance (R-OH) is calling out legislation promoted by Vice President Kamala Harris on the campaign trail that he says is a “mass amnesty bill” to effectively legalize illegal immigration to the… [+3008 chars],breitbart-news,Breitbart News
48,"Bradley Jaye, Bradley Jaye","Exclusive — JD Vance Response to Mark Cuban: ‘Insulting to My Wife,’ Melania Trump, Lara Trump and All Women Supporting Trump","Vice Presidential Candidate JD Vance responded to Mark Cuban's statement on The View that Donald Trump is never around ""strong, intelligent women.""
The post Exclusive — JD Vance Response to Mark Cuban: ‘Insulting to My Wife,’ Melania Trump, Lara Trump and All…",https://www.breitbart.com/politics/2024/10/31/exclusive-jd-vance-response-to-mark-cuban-insulting-to-my-wife-melania-trump-lara-trump-and-all-women-supporting-trump/,https://media.breitbart.com/media/2024/10/JD-Vance-Interview-640x335.jpeg,2024-10-31T22:06:27Z,"Vice Presidential Candidate JD Vance responded to Mark Cuban’s statement on The View that Donald Trump is never around “strong, intelligent women.”
Vance provided his response to Breitbart News’s Ma… [+1545 chars]",breitbart-news,Breitbart News
49,,[Removed],[Removed],https://removed.com,,2024-11-01T14:54:36Z,[Removed],,[Removed]
50,"Neil Munro, Neil Munro",JD Vance to Joe Rogan: Amnesty Will End Democracy,"An amnesty of the roughly 25 million illegal migrants in the United States would ""end democracy,"" and convert the U.S. into a one-party state like California, JD Vance, Donald Trump's hand-picked running mate, told host Joe Rogan on Thursday.
The post JD Vanc…",https://www.breitbart.com/immigration/2024/10/31/jd-vance-to-joe-rogan-amnesty-will-end-democracy/,https://media.breitbart.com/media/2024/10/JD-Vance-2-640x335.jpg,2024-10-31T22:12:39Z,"An establishment amnesty for the roughly 25 million illegal migrants in the United States would “end democracy,” and convert the U.S. into a one-party state like California, JD Vance, Donald Trump’s … [+6725 chars]",breitbart-news,Breitbart News
51,"Alana Mastrangelo, Alana Mastrangelo",Watch -- JD Vance at Turning Point Action Gen-Z Town Hall: 'You Have More to Lose than Anybody' If Kamala Harris Wins,"Sen. JD Vance warned students at a Gen-Z town hall that they ""have more to lose than anybody"" if Vice President Kamala Harris wins the 2024 election.
The post Watch — JD Vance at Turning Point Action Gen-Z Town Hall: ‘You Have More to Lose than Anybody’ If Ka…",https://www.breitbart.com/politics/2024/10/31/watch-jd-vance-turning-point-action-gen-z-town-hall-you-have-more-lose-than-anybody-if-kamala-harris-wins/,https://media.breitbart.com/media/2024/08/JD-Vance-1-640x335.jpg,2024-10-31T22:23:30Z,"Sen. JD Vance (R-OH) sat down with Turning Point Action for a Gen-Z town hall in High Point, North Carolina, on Thursday, where he warned students that they “have more to lose than anybody” if Vice P… [+3759 chars]",breitbart-news,Breitbart News
52,"Nick Gilbertson, Nick Gilbertson",Exclusive – JD Vance: Kamala Harris Running Away from Her Record Is ‘Most Audacious Thing’ in History of American Politics,"JD Vance told Breitbart News that Kamala Harris running away from her record is ""the most audacious thing that we've seen in the history of American politics.""
The post Exclusive – JD Vance: Kamala Harris Running Away from Her Record Is ‘Most Audacious Thing’…",https://www.breitbart.com/2024-election/2024/11/02/exclusive-jd-vance-kamala-harris-running-away-her-record-is-most-audacious-thing-history-american-politics/,https://media.breitbart.com/media/2024/11/JD-Vance-640x335.jpg,2024-11-02T19:35:28Z,Republican Vice Presidential nominee Sen. JD Vance (R-OH) said during his appearance on Sirius XM’s Breitbart News Saturday that Vice President Kamala Harris running away from her record is “the most… [+2389 chars],breitbart-news,Breitbart News
53,"Elizabeth Weibel, Elizabeth Weibel",JD Vance Slams Kamala Harris for Bragging About Economy: U.S. 'Lost' 28K 'Private Sector Jobs',"Sen. JD Vance (R-OH) criticized Vice President Kamala Harris for bragging about the economy in the United States despite recent data showing 28,000 private sector jobs have been lost.
The post JD Vance Slams Kamala Harris for Bragging About Economy: U.S. ‘Los…",https://www.breitbart.com/politics/2024/11/01/jd-vance-slams-kamala-harris-bragging-economy-us-lost-28k-private-sector-jobs/,https://media.breitbart.com/media/2024/11/jd-vance-sept-4-2024-gage-skidmore-flickr-640x335.jpg,2024-11-02T01:08:59Z,"Sen. JD Vance (R-OH) criticized Vice President Kamala Harris for bragging about the economy in the United States despite recent data showing 28,000 private sector jobs have been lost.
During a rally… [+1834 chars]",breitbart-news,Breitbart News
54,"Hannah Knudsen, Hannah Knudsen",Exclusive -- JD Vance Closing Argument: 'Kamala Harris Broke It; Donald Trump Will Fix It',"Vice President Kamala Harris broke it, and former President Donald Trump will fix it, Sen. JD Vance (R-OH) said during an appearance on Breitbart News Saturday, laying out the closing argument for the campaign just days ahead of the election.
The post Exclusi…",https://www.breitbart.com/radio/2024/11/02/jd-vance-closing-argument-kamala-harris-broke-it-donald-trump-will-fix-it/,https://media.breitbart.com/media/2024/11/JD-Vance-looks-at-Donald-Trump-ap-640x335.jpg,2024-11-02T16:00:09Z,"Vice President Kamala Harris broke it, and former President Donald Trump will fix it, Sen. JD Vance (R-OH) said during an appearance on Breitbart News Saturday, laying out the closing argument for th… [+3915 chars]",breitbart-news,Breitbart News
55,Laura Harris,J.D. Vance blames Kamala Harris and her policies for the consequences of government surveillance expansion,Ohio Senator and Republican vice presidential candidate J.D. Vance has blamed the policies of Vice President and Democratic presidential nominee Kamala Harris for the consequences of the expansion of government surveillance. In a recent episode of the “Tim Di…,https://www.naturalnews.com/2024-11-01-jd-vance-blames-kamala-harris-policies.html,https://www.naturalnews.com/wp-content/uploads/sites/91/2024/11/JD-Vance-RNC-Vice-President-Pick.jpg,2024-11-01T06:00:00Z,Ohio Senator and Republican vice presidential candidate J.D. Vance has blamed the policies of Vice President and Democratic presidential nominee Kamala Harris for the consequences of the expansion of… [+3848 chars],,Naturalnews.com
56,"Rachel Feltman, Tanya Lewis, Lauren J. Young, Daniel Vergano, Madison Goldberg, Fonda Mwangi",How the 2024 Election Could Change Access to Health Care in the U.S. and Influence Global Nuclear Policies,The outcome of the 2024 U.S. presidential election could reshape policies from health care at home to nuclear proliferation abroad.,https://www.scientificamerican.com/podcast/episode/how-the-2024-election-could-change-access-to-health-care-in-the-u-s-and/,https://static.scientificamerican.com/dam/m/15dfc46f0f10e613/original/SQ-Friday-EP-Art.png?m=1715878940.917&w=1200,2024-11-01T10:30:00Z,"[CLIP: Theme music]
Rachel Feltman: For Science Quickly, this is Rachel Feltman. The 2024 election is approaching fast, and we’re here to help you prep for your trip to the polls. Over the last few … [+18992 chars]",,Scientific American
57,Greg Evans,‘The View’ Skips Halloween Costumes But Can’t Exorcise Trump’s Nightmarish Bedevilment,"No costumes, but The View didn’t ignore Halloween this year, opening the show with a pre-taped dream sketch in which each of the hosts, bored to tears at a morning staff meeting as producer Brian Teta drones on and on about his podcast, dozes off and has a Tr…",http://deadline.com/2024/10/the-view-halloween-trump-1236163341/,https://deadline.com/wp-content/uploads/2024/10/Screenshot-2024-10-31-at-12.42.40 PM.png?w=1024,2024-10-31T16:57:27Z,"No costumes, but The View didn’t ignore Halloween this year, opening the show with a pre-taped dream sketch in which each of the hosts, bored to tears at a morning staff meeting as producer Brian Tet… [+2322 chars]",,Deadline
58,Ray Flook,SNL 50: VP Kamala Harris Joins Maya Rudolph for Cold Open (VIDEO),"We knew that tonight's edition of NBC's Saturday Night Live was going to be something special just by looking at the calendar. That's because tonight's John Mulaney-hosted, Chappell Roan-performing show is also the final one before U.S. voters choose between …",https://bleedingcool.com/tv/snl-50-vp-kamala-harris-joins-maya-rudolph-for-cold-open-video/,https://bleedingcool.com/wp-content/uploads/2024/11/MixCollage-02-Nov-2024-11-46-PM-415-2000x1125.jpg,2024-11-03T03:52:08Z,"Posted in: NBC, Peacock, TV | Tagged: kamala harris, saturday night live, snl
Tonight's Saturday Night Live featured VP Kamala Harris joining Maya Rudolph's VP Kamala Harris for SNL's Cold Open. Her… [+3698 chars]",,Bleeding Cool News
59,Just Jared,Who Is J.D. Vance's Wife & Does He Have Children?,"J.D. Vance is Donald Trump‘s vice presidential pick in the 2024 presidential election, which is happening in a matter of days. With his name dominating the headlines, voters are curious to know more about J.D.‘s personal life, including more about his wife an…",https://www.justjared.com/2024/11/03/who-is-j-d-vances-wife-does-he-have-children/,https://cdn01.justjared.com/wp-content/uploads/headlines/2024/11/jd-vance-wife-social.jpg,2024-11-03T21:33:45Z,"J.D. Vance is Donald Trump‘s vice presidential pick in the 2024 presidential election, which is happening in a matter of days.
With his name dominating the headlines, voters are curious to know more… [+1825 chars]",,Just Jared
60,"Hannah Knudsen, Hannah Knudsen",Exclusive -- JD Vance: 'Disgusting' that Biden Called Trump Supporters 'Garbage'; 'Imagine What They Say in Private,"It is ""disgusting"" that President Joe Biden called supporters of former President Donald Trump ""garbage"" at a campaign event for Vice President Kamala Harris, but that is likely just the tip of the iceberg, according to Sen. JD Vance, who said on Breitbart Ne…",https://www.breitbart.com/radio/2024/11/02/jd-vance-disgusting-biden-called-trump-supporters-garbage-imagine-what-they-say-private/,https://media.breitbart.com/media/2024/11/JD-Vance-speaking-pointing-up-getty-640x335.jpg,2024-11-02T16:00:52Z,"It is “disgusting” that President Joe Biden called supporters of former President Donald Trump “garbage” at a campaign event for Vice President Kamala Harris, but that is likely just the tip of the i… [+3053 chars]",breitbart-news,Breitbart News
61,Ray Flook,Saturday Night Live: VP Kamala Harris Reportedly Set to Appear Tonight,"After taking a one-week break after four new shows in a row, NBC's Saturday Night Live is returning tonight with the last SNL before U.S. voters choose between Vice President Kamala Harris and Gov. Tim Walz and ex-reality show host, multi-impeached ex-POTUS, …",https://bleedingcool.com/tv/saturday-night-live-vp-kamala-harris-reportedly-set-to-appear-tonight/,https://bleedingcool.com/wp-content/uploads/2024/11/MixCollage-02-Nov-2024-08-16-PM-1555-2000x1125.jpg,2024-11-03T00:22:08Z,"Posted in: NBC, Peacock, TV | Tagged: donald trump, kamala harris, saturday night live, snl
Reports are VP Kamala Harris will be appearing during tonight's Saturday Night Live, with host John Mulane… [+2022 chars]",,Bleeding Cool News
62,Nicole Silverio,‘Thought They Had Killed Him’: JD Vance Says Trump Considered Announcing His VP Pick At Butler Rally,"J.D. Vance said Republican nominee Donald Trump considered announcing his vice presidential pick at the notorious rally in Butler, Pennsylvania.",https://dailycaller.com/2024/10/31/jd-vance-trump-vp-pick-butler-pennsylvania/,https://cdn01.dailycaller.com/wp-content/uploads/2024/10/Screenshot-2024-10-31-at-3.16.47%e2%80%afPM-e1730402267184.png,2024-10-31T19:35:35Z,"Republican Ohio Sen. J.D. Vance said Thursday Republican nominee Donald Trump considered announcing his vice presidential pick at the notorious rally in Butler, Pennsylvania in July.
Trump seriously… [+3147 chars]",,The Daily Caller
63,Ray Flook,"SNL 50: Chappell Roan Gets The Job Done with New Track ""The Giver""","With the show being the final one before U.S. voters choose between Vice President Kamala Harris and Gov. Tim Walz and ex-reality show host, multi-impeached ex-POTUS, and convicted felon Donald Trump and Sen. JD Vance, we already tonight's edition of NBC's  S…",https://bleedingcool.com/tv/snl-50-chappell-roan-gets-the-job-done-with-new-track-the-giver/,https://bleedingcool.com/wp-content/uploads/2024/11/MixCollage-03-Nov-2024-01-33-AM-5956-2000x1125.jpg,2024-11-03T06:37:08Z,"Posted in: NBC, Peacock, TV | Tagged: Chappell Roan, saturday night live, snl
After an amazing performance of ""Pink Pony Club,"" SNL musical guest Chappell Roan got the job done big time with the new… [+3497 chars]",,Bleeding Cool News
64,Kathleen Culliton,J.D. Vance claims 'normal gay guy' backs Trump after being chased from 'homophobic' Dems,Sen. J.D. Vance (R-OH) said Thursday he and former President Donald Trump expect a difficult-to-define voting bloc will help them win the presidential election on Nov. 5. Vance told podcaster Joe Rogan on Thursday that he believes that a certain kind of man i…,https://www.rawstory.com/jd-vance-homophobic/,https://www.rawstory.com/media-library/image.jpg?id=54093320&width=1200&height=600&coordinates=0%2C542%2C0%2C543,2024-10-31T18:51:10Z,"Sen. J.D. Vance (R-OH) said Thursday he and former President Donald Trump expect a difficult-to-define voting bloc will help them win the presidential election on Nov. 5. 
Vance told podcaster Joe R… [+2247 chars]",,Raw Story
65,"Carl Gibson, AlterNet",'There’s very few people that are celebrating': Joe Rogan shuts down J.D. Vance Roe claim,"Sen. J.D. Vance (R-OH) sat down Thursday with popular podcaster Joe Rogan, and one particular exchange is turning heads on social media.While Rogan and Vance were discussing how the Supreme Court's 2022 overturning of the Roe v. Wade decision could impact nex…",https://www.rawstory.com/theres-very-few-people-that-are-celebrating-joe-rogan-shuts-down-j-d-vances-roe-claim/,https://www.rawstory.com/media-library/commentator-joe-rogan-looks-on-during-the-ufc-fight-night-event-at-prudential-center-on-april-18-2015-in-newark-new-jersey.jpg?id=27159182&width=1200&height=600&coordinates=0%2C82%2C0%2C82,2024-10-31T19:01:50Z,"Sen. J.D. Vance (R-OH) sat down Thursday with popular podcaster Joe Rogan, and one particular exchange is turning heads on social media.
While Rogan and Vance were discussing how the Supreme Court's… [+2437 chars]",,Raw Story
66,Carla St. Louis,JD Vance Says 'We Are Sleepwalking Into WWIII',The Ohio Senator expressed statements that suggest to U.S. is headed towards World War III due to Vice President Kamala Harris' leadership.,https://www.ibtimes.com/jd-vance-says-we-are-sleepwalking-wwiii-3749036,https://d.ibtimes.com/en/full/4558253/jd-vance.jpg,2024-10-31T20:34:50Z,"At a town hall in North Carolina, Sen. J.D. Vance (R-Ohio) warned that the United States is ""sleepwalking into World War III,"" emphasizing what he sees as the danger of poor leadership.
The Republic… [+2396 chars]",,International Business Times
67,Leena Nasir,JD Vance Tells Joe Rogan That ‘Emily In Paris’ Is ‘A Masterpiece’,"JD Vance casually revealed what one of his favorite new shows is, and it's so far from anything you'd ever guess.",https://dailycaller.com/2024/10/31/jd-vance-joe-rogan-experience-interview-emily-in-paris-lily-collins-masterpiece/,https://cdn01.dailycaller.com/wp-content/uploads/2024/10/GettyImages-2171386445-e1730399948694.jpg,2024-10-31T19:06:49Z,"JD Vance casually revealed what one of his favorite new shows is and it’s probably far from anything you’d ever guess.
The Republicanvice-presidential nominee appeared on the Oct. 31 episode of the … [+3467 chars]",,The Daily Caller
68,Nick Pope,One County Could Swing 2024’s Most Important Battleground State. Is Trump Positioned To Win It?,"It is nearly impossible to find a street in Bucks County, Pennsylvania, that does not have Trump-Vance and Harris-Walz signs lining the sidewalks.",https://dailycaller.com/2024/11/02/one-county-could-swing-2024-battleground-state-is-trump-positioned-to-win/,https://cdn01.dailycaller.com/wp-content/uploads/2024/10/Screen-Shot-2024-10-31-at-2.20.58-PM-e1730398919117.png,2024-11-02T17:53:12Z,"BUCKS COUNTY, Pennsylvania — It is nearly impossible to find a street in Bucks County, Pennsylvania, that does not have Trump-Vance and Harris-Walz signs lining the sidewalks.
The county is widely c… [+9585 chars]",,The Daily Caller
69,Yashraj Sharma,US election: Why is Kamala Harris losing Indian American voters?,She could become the Indian American president. So why is she bleeding votes - to Trump's advantage?,https://www.aljazeera.com/news/2024/11/1/us-election-why-is-kamala-harris-losing-indian-american-voters,https://www.aljazeera.com/wp-content/uploads/2024/11/AP24136796966617-1730432181.jpg?resize=1920%2C1440,2024-11-01T04:17:48Z,Democratic presidential candidate Kamala Harris is projected to lose a segment of her partys traditional share of Indian American voters who have historically sided with the Democrats in the 2024 Uni… [+10506 chars],al-jazeera-english,Al Jazeera English
70,Andy Hirschfeld,"Despite stark differences on worker rights, unions split on Trump, Harris",Trump has garnered support among union members by tapping into issues that are top of mind of the broader electorate.,https://www.aljazeera.com/economy/2024/11/1/despite-stark-differences-on-worker-rights-unions-split-on-trump-harris,https://www.aljazeera.com/wp-content/uploads/2023/09/AP23235765695912-1694970152.jpg?resize=1920%2C1440,2024-11-01T21:37:35Z,Early voting is under way across the United States ahead of Tuesdays presidential election. Republican candidate Donald Trump and Democratic candidate Kamala Harris have both made last-minute efforts… [+9729 chars],al-jazeera-english,Al Jazeera English
71,"Stephen Pastis, Forbes Staff, 
 Stephen Pastis, Forbes Staff
 https://www.forbes.com/sites/stephenpastis/","Joe Rogan Baselessly Claims YouTube Search Suppressed Trump Interview, Talks Harris In Latest Episode",Rogan’s latest podcast episode interviewing Donald Trump faced technical difficulties early on. But now Rogan says it has a bigger issue.,https://www.forbes.com/sites/stephenpastis/2024/10/31/joe-rogan-baselessly-claims-youtube-search-suppressed-trump-interview-talks-harris-in-latest-episode/,"https://imageio.forbes.com/specials-images/imageserve/672395245ffcc344671389c9/0x0.jpg?format=jpg&crop=2488,1400,x0,y0,safe&height=900&width=1600&fit=bounds",2024-10-31T14:22:27Z,"Joe Rogan says his interview with former President Donald Trump faced an issue that prevented it from surfacing on YouTubes search function, a problem Google reportedly said it addressed, as he now a… [+5113 chars]",,Forbes
72,Ray Flook,"Will Saturday Night Live Seize on Trump's ""Intimate"" Mic Moment?","Tonight marks the final edition of NBC's Saturday Night Live before voters in the U.S. head to the polls to decide between Vice President Kamala Harris and Gov. Tim Walz and ex-reality show host, multi-impeached ex-POTUS, and convicted felon Donald Trump and …",https://bleedingcool.com/tv/will-saturday-night-live-seize-on-trumps-intimate-mic-moment/,https://bleedingcool.com/wp-content/uploads/2024/11/MixCollage-02-Nov-2024-11-56-AM-5666-2000x1125.jpg,2024-11-02T16:45:10Z,"Posted in: NBC, Opinion, Peacock, TV, TV | Tagged: opinion, saturday night live, snl, trump
With tonight's Saturday Night Live being the final one before the election, will SNL seize on Trump's ""int… [+3260 chars]",,Bleeding Cool News
73,Jill Filipovic,Melania Trump's book highlights a disappointing truth about the Trump-Vance ticket,"Melania Trump's book sales have been lackluster, possibly because it's so boring. But the book does connect the dots between Donald, Melania, JD Vance and Usha.",https://www.msnbc.com/opinion/msnbc-opinion/melania-trump-book-jd-vance-wife-usha-rcna177936,"https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/rockcms/2024-10/241030-donald-trump-melania-jd-vance-usha-ew-619p-409d88.jpg",2024-10-31T10:00:00Z,"Who, exactly, is Melania Trump? Since the sphinx-eyed former model came onto the political scene alongside her husband, former President Donald Trump, shes been something of an enigma: often seemingl… [+6609 chars]",msnbc,MSNBC
74,Ray Flook,"Gen V, Squid Game, Twin Peaks/Trump & More: BCTV Daily Dispatch","Welcome back, folks! Once again, My Chemical Romance kicks things off with ""Sing"" (BCTV DD's unofficial ""official"" theme song) – welcome back to the BCTV Daily Dispatch! Here's where we look back at what we've been doing for the past 24 hours that you might'v…",https://bleedingcool.com/tv/gen-v-squid-game-twin-peaks-trump-more-bctv-daily-dispatch/,https://bleedingcool.com/wp-content/uploads/2024/10/MixCollage-31-Oct-2024-11-27-PM-5322-2000x1125.jpg,2024-11-01T11:37:08Z,"Posted in: streaming, TV | Tagged: bctv daily dispatch, television
In today's BCTV Daily Dispatch: Twin Peaks/Trump &amp; Vance, Gen V, Fire Country &amp; Jared Padalecki, Squid Game, Yellowjackets,… [+3496 chars]",,Bleeding Cool News
75,Erik De La Garza,'Crazy!' CNN panel bursts into laughter over clip of J.D. Vance on Joe Rogan's podcast,A CNN panel Thursday night wasn’t buying theories floated by Sen. J.D. Vance that he and Donald Trump had the support of “the normal gay guy” before adding that “a lot of upper-middle-class kids” have become “trans” to get into elite universities. The eyebrow…,https://www.rawstory.com/jd-vance-2669560489/,https://www.rawstory.com/media-library/a-cnn-panel-thursday-night-wasnt-buying-theories-floated-by-sen-j-d-vance-that-he-and-donald-trump-had-the-support-of-the-no.png?id=54094954&width=1200&height=600&coordinates=0%2C21%2C0%2C21,2024-11-01T01:31:07Z,A CNN panel Thursday night wasnt buying theories floated by Sen. J.D. Vance that he and Donald Trump had the support of the normal gay guy before adding that a lot of upper-middle-class kids have bec… [+2142 chars],,Raw Story
76,Alex Griffing,JD Vance Says Trump Shooting Made Him Rush Home and Load ‘All’ His Guns,"Sen. JD Vance (R-OH) recalled to Joe Rogan on Wednesday the moment he heard about the Pennsylvania assassination attempt on former President Donald Trump. Vance, who would be named Trump’s running mate days after the shooting, told the popular podcast host ho…",https://www.mediaite.com/politics/jd-vance-says-trump-shooting-made-him-rush-home-and-load-all-his-guns/,https://www.mediaite.com/wp-content/uploads/2024/10/Screenshot-2024-10-23-at-5.20.30 PM.png,2024-10-31T19:34:28Z,"Sen. JD Vance (R-OH) recalled to Joe Rogan on Wednesday the moment he heard about the Pennsylvania assassination attempt on former President Donald Trump. Vance, who would be named Trumps running mat… [+1570 chars]",,Mediaite
77,John Power,"What Joe Rogan, Washington Post dramas say about the US election and media","Trump and Harris have both shunned newspapers in favour of podcasts, highlighting media's struggle for relevance.",https://www.aljazeera.com/economy/2024/10/31/what-joe-rogan-washington-post-dramas-say-about-the-us-election-and-media,https://www.aljazeera.com/wp-content/uploads/2024/10/AP19039726318882-1-1730276173.jpg?resize=1920%2C1440,2024-10-31T02:59:44Z,"Two stories about the United States presidential election this week highlight the total transformation of the news business.
One involves Joe Rogan, the worlds most popular podcaster.
The other con… [+4490 chars]",al-jazeera-english,Al Jazeera English
78,Sean Burch,JD Vance Says ‘Emily in Paris’ Is a ‘Masterpiece’,"The vice presidential hopeful's comment comes after star Lily Collins said she was voting for Kamala Harris earlier this week 
The post JD Vance Says ‘Emily in Paris’ Is a ‘Masterpiece’ appeared first on TheWrap.",https://www.thewrap.com/jd-vance-emily-in-paris-masterpiece-joe-rogan-podcast/,https://www.thewrap.com/wp-content/uploads/2024/11/JD_Vance.png,2024-11-01T16:37:28Z,"Lily Collins may not be voting for Donald Trump and JD Vance, but she could end up getting an invitation to the White House if they win, anyway.
Thats because Vance, during his Thursday appearance o… [+1355 chars]",,TheWrap
79,CBS News,"Offensive comments taking off before Trump, Harris race ends","Offensive comments made in the last days before the Nov. 5 election are shadowing a key week for both presidential candidates to sway 2024 undecided voters. Former President Donald Trump's comments about former Rep. Liz Cheney are drawing criticism, while Vic…",https://www.cbsnews.com/video/offensive-comments-taking-off-before-trump-harris-race-ends/,https://assets1.cbsnewsstatic.com/hub/i/r/2024/11/01/eb360222-3cf5-4292-a685-6bd44fa1bdc6/thumbnail/1200x630/93726e81672222fdaacfed593b09ca17/cbsn-fusion-offensive-comments-taking-off-before-trump-harris-race-ends-thumbnail.jpg?v=379420b9063a2aadbcd559df18e2d1ae,2024-11-01T19:46:00Z,"Watch CBS News
Copyright ©2024 CBS Interactive Inc. All rights reserved.
Get browser notifications for breaking news, live events, and exclusive reporting.
Not NowTurn On",cbs-news,CBS News
80,Tristan Justice,"Vance Says The Problem With The Washington Post Lies In Its ‘Journalism,’ ‘Not With The Editorials’","'I don't care, frankly, whether the editorial page endorses Donald Trump or Kamala Harris,' said J.D. Vance.",https://thefederalist.com/2024/11/01/vance-says-the-problem-with-the-washington-post-lies-in-its-journalism-not-with-the-editorials/,https://thefederalist.com/wp-content/uploads/2024/11/Vance.jpg,2024-11-01T15:13:20Z,"Republican vice presidential candidate J.D. Vance diagnosed the problems with the Washington Post as residing in the paper’s overall “journalism” rather than just on the editorial page.
“The Washing… [+4107 chars]",,The Federalist
81,Breccan F. Thies,Vance: Biden-Harris Border Invasion Is ‘Fundamentally The End Of American Democracy’,"Vance explained the demographic, political, and corporate interests behind Democrats' motivation to bring millions of illegals to America.",https://thefederalist.com/2024/11/01/vance-biden-harris-border-invasion-is-fundamentally-the-end-of-american-democracy/,https://thefederalist.com/wp-content/uploads/2024/10/Screenshot-2024-10-31-182126.png,2024-11-01T11:26:43Z,"Sen. J.D. Vance, R-Ohio, Republican nominee for vice president, described the interwoven interests of corporations and the Democrats advocating for open borders at the expense of the American people,… [+4649 chars]",,The Federalist
82,Taegan Goddard,J.D. Vance Says Kids ‘Become Trans’ to Get Into College,"Sen. J.D. Vance (R-OH) suggested in an interview with podcast host Joe Rogan that aired Thursday that White upper- and middle-class children are incentivized to identify as transgender to gain admission to elite colleges, CNN reports.Said Vance: “Think about …",https://politicalwire.com/2024/10/31/vance-says-kids-become-trans-to-get-into-college/,https://politicalwire.com/wp-content/uploads/2018/02/PW-podcast-logo.jpg,2024-10-31T22:34:14Z,"“There are a lot of blogs and news sites claiming to understand politics, but only a few actually do. Political Wire is one of them.”
 Chuck Todd, host of “Meet the Press”
“Concise. Relevant. To th… [+594 chars]",,Politicalwire.com
83,Just Jared,"Meet Kamala Harris' Family, Including Her Husband & 2 Step-Children","Vice President Kamala Harris is going to be spending the next few days in the spotlight in the leadup to the 2024 election, where she hopes to beat Donald Trump and become the next president of the United States. The election will take place on Tuesday (Novem…",https://www.justjared.com/2024/11/01/meet-kamala-harris-family-including-her-husband-2-step-children/,https://cdn01.justjared.com/wp-content/uploads/headlines/2024/11/kamala-family.jpg,2024-11-01T18:44:01Z,"Vice President Kamala Harris is going to be spending the next few days in the spotlight in the leadup to the 2024 election, where she hopes to beat Donald Trump and become the next president of the U… [+665 chars]",,Just Jared
84,Colby Hall,Anderson Cooper’s CNN Panel Laughs Out Loud At JD Vance Claim Kids Are Going Trans to Get Into Harvard and Yale,"Senator JD Vance recently suggested that high school kids are transitioning genders to help them get into exclusive colleges like Harvard and Yale.
The post Anderson Cooper’s CNN Panel Laughs Out Loud At JD Vance Claim Kids Are Going Trans to Get Into Harvard…",https://www.mediaite.com/tv/anderson-coopers-cnn-panel-laughs-out-loud-at-jd-vance-claim-kids-are-going-trans-to-get-into-harvard-and-yale/,https://www.mediaite.com/wp-content/uploads/2024/11/Anderson-Cooper-360-CNN-Panel-Laughs-at-JD-Vance-Comment-2024-11-01.jpg,2024-11-01T11:14:08Z,"During a recent interview with Joe Rogan, Senator JD Vance suggested that high school kids are transitioning genders to help them get into exclusive colleges like Harvard and Yale.
After Anderson Co… [+2201 chars]",,Mediaite
